Name,Value,Timestamp,Step
"train_mae",0.4316061735153198,1685974774994,3149
"train_mse",0.2745903730392456,1685974774994,3149
"epoch",9,1685974774994,3149
"val_loss",0.254300981760025,1685974776123,3159
"val_mae",0.5610230565071106,1685974776123,3159
"val_mse",0.6149500012397766,1685974776123,3159
"epoch",9,1685974776123,3159
"loss",0.21922031044960022,1685974778487,3199
"train_mae",0.510469913482666,1685974778487,3199
"train_mse",0.5261369943618774,1685974778487,3199
"epoch",10,1685974778487,3199
"loss",0.3189481794834137,1685974780436,3249
"train_mae",0.6468534469604492,1685974780436,3249
"train_mse",0.768224835395813,1685974780436,3249
"epoch",10,1685974780436,3249
"loss",0.3284490406513214,1685974782426,3299
"train_mae",0.6658027172088623,1685974782426,3299
"train_mse",0.810019850730896,1685974782426,3299
"epoch",10,1685974782426,3299
"loss",0.1759210228919983,1685974784369,3349
"train_mae",0.4314343333244324,1685974784369,3349
"train_mse",0.38505858182907104,1685974784369,3349
"epoch",10,1685974784369,3349
"loss",0.21447160840034485,1685974786284,3399
"train_mae",0.5251641869544983,1685974786284,3399
"train_mse",0.4496994614601135,1685974786284,3399
"epoch",10,1685974786284,3399
"loss",0.17810410261154175,1685974788171,3449
"train_mae",0.45168739557266235,1685974788171,3449
"train_mse",0.4191504716873169,1685974788171,3449
"epoch",10,1685974788171,3449
"val_loss",0.26803120970726013,1685974789928,3475
"val_mae",0.582078754901886,1685974789928,3475
"val_mse",0.6479107737541199,1685974789928,3475
"epoch",10,1685974789928,3475
"loss",0.18599285185337067,1685974791731,3499
"train_mae",0.4359155297279358,1685974791731,3499
"train_mse",0.4475758671760559,1685974791731,3499
"epoch",11,1685974791731,3499
"loss",0.1637958437204361,1685974793744,3549
"train_mae",0.44976165890693665,1685974793744,3549
"train_mse",0.34509122371673584,1685974793744,3549
"epoch",11,1685974793744,3549
"loss",0.1574763059616089,1685974795722,3599
"train_mae",0.4201538860797882,1685974795722,3599
"train_mse",0.32855141162872314,1685974795722,3599
"epoch",11,1685974795722,3599
"loss",0.10820027440786362,1685974797641,3649
"train_mae",0.4021374583244324,1685974797641,3649
"train_mse",0.21640054881572723,1685974797641,3649
"epoch",11,1685974797641,3649
"loss",0.17810681462287903,1685974799568,3699
"train_mae",0.4928399622440338,1685974799568,3699
"train_mse",0.3634747266769409,1685974799568,3699
"epoch",11,1685974799568,3699
"loss",0.2772938907146454,1685974801546,3749
"train_mae",0.5847065448760986,1685974801546,3749
"train_mse",0.6771858334541321,1685974801546,3749
"epoch",11,1685974801546,3749
"val_loss",0.2535785138607025,1685974803885,3791
"val_mae",0.5630571842193604,1685974803885,3791
"val_mse",0.6083481907844543,1685974803885,3791
"epoch",11,1685974803885,3791
"loss",0.15687638521194458,1685974805085,3799
"train_mae",0.43597352504730225,1685974805085,3799
"train_mse",0.3266078233718872,1685974805085,3799
"epoch",12,1685974805085,3799
"loss",0.21969375014305115,1685974807071,3849
"train_mae",0.480051189661026,1685974807071,3849
"train_mse",0.5982542634010315,1685974807071,3849
"epoch",12,1685974807071,3849
"loss",0.2149355113506317,1685974808931,3899
"train_mae",0.525302529335022,1685974808931,3899
"train_mse",0.4631359577178955,1685974808931,3899
"epoch",12,1685974808931,3899
"loss",0.21368268132209778,1685974810935,3949
"train_mae",0.49269604682922363,1685974810935,3949
